links,title,code,country,uuid,location,property_type,type,price,area_square_vara,privacy,description,image_urls,created_time,uploaded_time,Construction Area,Rooms,full_bathroom,half_bathroom,Parking Lot,levels
https://remax-central.com.sv/en/properties/log-cabin-for-sale-in-montepinar-la-palma-chalatenango,"Log Cabin For Sale in Montepinar, La Palma, Chalatenango",V20-003164,El Salvador,d349a7c2-aedf-49f9-b454-dd4df1d15080,La Palma,Recreational,Sale,150000,5732 ,Private,"Cozy Cabin for Sale in Montepinar, La Palma, Chalatenango.
Land: 5,732 V2 / Cabin: 84 M2 / Terrace: 24 M2
3 bedrooms, 2 bathrooms, kitchen - family room, terrace. Mezzanine to accommodate more guests.
""Montepinar"" is a private residential located in the middle of the Forest in Los Planes, La Palma.
Accessible road (Rural with good maintenance). Very nice mountain weather.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/lFGSkCx8VIHnDCA8dFmx-large.JPG', 'https://remax-central.com.sv/storage/properties/gEdjS5PrwlFyONxWL20N-large.JPG', 'https://remax-central.com.sv/storage/properties/qj1PZ2hfenTdoQEoQbxb-large.JPG', 'https://remax-central.com.sv/storage/properties/ANM4QXH3ShzylZMvXeNV-large.JPG', 'https://remax-central.com.sv/storage/properties/IEAWQLaWjjyfhm4FabJl-large.JPG', 'https://remax-central.com.sv/storage/properties/M2N7F0CLpCCoLCoqRUOJ-large.JPG', 'https://remax-central.com.sv/storage/properties/9fYzTUW35AE2RdGhr5eX-large.JPG', 'https://remax-central.com.sv/storage/properties/5vKV9TWjtJN7Waw63ijg-large.JPG', 'https://remax-central.com.sv/storage/properties/TTGFXsLLH4YCJRxUN5hr-large.JPG', 'https://remax-central.com.sv/storage/properties/FDL52Noduvwftj5rjFZQ-large.JPG', 'https://remax-central.com.sv/storage/properties/CYmT6WOVyyBExpBqw4D2-large.JPG']",24-10-28 17:01:04,24-10-28 17:01:04,110 ,3,2,,6,1
https://remax-central.com.sv/en/properties/property-for-rent-costa-del-sol/a,PROPERTY FOR RENT COSTA DEL SOL,A20-003167,El Salvador,43a8ce60-796c-4368-92aa-6649f27d4683,Costa Del Sol,Recreational,Rent,,5768 ,,"This property is located on one of the best beaches in El Salvador, Costa del Sol. It has direct access on Blvd. Costa del Sol Km 65. It has an approximate frontage of 40 M on the beach. It has a house with 3 bedrooms, 2 bathrooms, kitchen, living-dining room. Cottage for collaborators.
Due to its strategic location, a tourist project can be carried out, in the area of ​​restaurants, rooms, hotels.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/XEsVuiDyvb7bGqSzLPdp-large.png', 'https://remax-central.com.sv/storage/properties/tXZuWhZKBPDJC9HoXV4R-large.png', 'https://remax-central.com.sv/storage/properties/HDARLjTnJF0hSi81cWTc-large.png', 'https://remax-central.com.sv/storage/properties/uJKM5huDSQUaJ880mASM-large.png', 'https://remax-central.com.sv/storage/properties/SBAoomnofgxdO59ZNfld-large.png', 'https://remax-central.com.sv/storage/properties/W9rMuAmbU5d9XUOC3k94-large.png', 'https://remax-central.com.sv/storage/properties/JZsGzGOL7QqLFwNbjvip-large.png', 'https://remax-central.com.sv/storage/properties/hbr4VGkCun68ZSc2vrpg-large.png', 'https://remax-central.com.sv/storage/properties/ukK4K1efz8iDiRmbz2KV-large.png', 'https://remax-central.com.sv/storage/properties/1GCxjyzgqn7Ea0bQUgNe-large.png', 'https://remax-central.com.sv/storage/properties/s9AYVXRrB00uwOufcunX-large.png', 'https://remax-central.com.sv/storage/properties/xl7YCnQxUdKQ2a8O47Ic-large.png', 'https://remax-central.com.sv/storage/properties/GbGsmtJ6zOQhaO5XBU2p-large.png', 'https://remax-central.com.sv/storage/properties/aw6FwlcDmTGIrgL9DjcE-large.png', 'https://remax-central.com.sv/storage/properties/9qKygsXKtjk9FOVArg6a-large.png', 'https://remax-central.com.sv/storage/properties/jWNrvWqUEaJVzSOoSqFz-large.png', 'https://remax-central.com.sv/storage/properties/QiIm5TXaY5aW7QeuWs7m-large.png']",24-10-28 17:01:33,24-10-28 17:01:33,300 ,3,2,,10,1
https://remax-central.com.sv/en/properties/farm-for-sale-san-julian,"FARM FOR SALE ""SAN JULIAN""",V20-002323,El Salvador,ba47c13b-1148-420c-965e-e40354e09fcf,Sonsonate,Recreational,Sale,1767950,400000 ,,"The property has an area of ​​more than 40 blocks; the land is mostly flat and has an excellent location just 1 km from the park in the center of San Julián.
The farm has many benefits among which, due to its height, spectacular views of the Bálsamo Mountain range, the volcanoes of Izalco and Ilamatepec (Santa Ana), Cerro Verde, Cordillera de Apaneca, valley with sugar cane and
 Forest.
It is worth highlighting the fertility of the soil, currently with first-class grass, as well as timber trees and an oxygen lung.
It has 3 water reservoirs.
As for the construction, it has a beautiful country house with a terrace, a social area with a gazebo, a swimming pool, a cellar, stables and spaces where settlers live who take care of and work on the property.
It has electricity, water and 3 septic tanks.
Access to the property is in excellent condition and the climate is cool.
It is an excellent opportunity to invest, it has potential for recreational and residential development.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/53xTS8I5KnTW4AuBtmo2-large.jpg', 'https://remax-central.com.sv/storage/properties/oUrukRHVyGP8PbFk3Y65-large.jpg', 'https://remax-central.com.sv/storage/properties/lRDXpTGn4suQpRez8ync-large.jpg', 'https://remax-central.com.sv/storage/properties/No8hkdjJWFhGBvZJSgYi-large.jpg', 'https://remax-central.com.sv/storage/properties/LUpzSXLPVs7IGQJNTjwK-large.jpg', 'https://remax-central.com.sv/storage/properties/Vtt9XbmAvagvGuxn1PsY-large.jpg', 'https://remax-central.com.sv/storage/properties/mJgClXOA4b8z5ilaVmKZ-large.jpg', 'https://remax-central.com.sv/storage/properties/bi2SgRKo4Bean6ggrNvv-large.jpg', 'https://remax-central.com.sv/storage/properties/wTCluLzkkN0ksKFCblRo-large.jpg']",24-10-28 17:01:37,24-10-28 17:01:37,670 ,,3,,,
https://remax-central.com.sv/en/properties/house-for-rent-in-haciendas-del-mediterraneo-ahuachapan-cluster-2/a,"House for rent in Haciendas del Mediterraneo, Ahuachapan Cluster 2",A01-004123,El Salvador,857038d3-13a0-4853-a3cb-74dfd0f6084b,Ahuachapan,Residential,Rent,,161.64 ,,"House for rent in a private residential complex, with 24/7 security. The Residential has a park, swimming pool and multipurpose room.
The house has an open space distribution of living room, dining room and kitchen, 2 bedrooms, 1 bathroom, large garden and laundry area, 2 parking spaces.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/cIoLkqQFVN1SkdNQSHt8-large.jpeg', 'https://remax-central.com.sv/storage/properties/HL2baqoIi3AgQVPExFqa-large.jpeg', 'https://remax-central.com.sv/storage/properties/Y58ufJsRuz2nZqCskd3z-large.jpeg', 'https://remax-central.com.sv/storage/properties/Nufi4VGq2vppsBJYAhzO-large.jpeg', 'https://remax-central.com.sv/storage/properties/7hnFVpVSXfZBNR8C30S8-large.jpeg', 'https://remax-central.com.sv/storage/properties/RMyDBPYbiSO1O01IF1h7-large.jpeg', 'https://remax-central.com.sv/storage/properties/ap1kIyAkWccDWH0HTFMo-large.jpeg', 'https://remax-central.com.sv/storage/properties/EE7UWyMHTFs8eBSc5bwL-large.jpeg', 'https://remax-central.com.sv/storage/properties/7zm6wamWme0cqsGKYaZx-large.jpeg']",24-10-28 17:01:41,24-10-28 17:01:41,112.97 ,2,1,,2,1
https://remax-central.com.sv/en/properties/for-sale-1-block-of-rustic-land-in-canton-el-carmen,For sale 1 block of rustic land in Canton El Carmen,V15-004124,El Salvador,8c787b6a-f296-444c-87a8-e2d3909ea846,Colonia Escalón,Terrain,Sale,00000,10000 ,,"For sale a block of rustic land, located less than 10 minutes from the end of Paseo General Escalón in the area known as Canton El Carmen, with abundant vegetation, possibility of electricity connection and water supplyFacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/uiupDIFu5VpIHwTUaK31-large.png', 'https://remax-central.com.sv/storage/properties/2Td2VuHfbC3dvVl0Ilpz-large.png', 'https://remax-central.com.sv/storage/properties/XrSUWubfQgOglgGLxpvl-large.png', 'https://remax-central.com.sv/storage/properties/zjBsrlN6sKTJxQjTZjs7-large.png', 'https://remax-central.com.sv/storage/properties/jbZJCCzetQcQ2nMz73Hl-large.png']",24-10-28 17:02:54,24-10-28 17:02:54,,,,,,
https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-16,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",V15-004138,El Salvador,33407776-96cb-40d9-a8d3-1126f3f4d859,San Diego,Terrain,Sale,40000  ,282.16 ,Private,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.
THIS LAND HAS 200  M2FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",24-10-28 17:03:11,24-10-28 17:03:11,200 ,,,,,
https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-15,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",V15-004137,El Salvador,d72beabb-027a-4bda-80be-436ab159a197,San Diego,Terrain,Sale,45000  ,282.16 ,Private,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.
THIS LAND HAS 200  M2FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",24-10-28 17:03:16,24-10-28 17:03:16,200 ,,,,,
https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-14,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",V15-004136,El Salvador,7af1a580-7eea-4d39-b4f7-6fb7fa662321,San Diego,Terrain,Sale,35000  ,286.16 ,Private,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.
THIS LAND HAS 200  M2FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",24-10-28 17:03:19,24-10-28 17:03:19,200 ,,,,,
https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-13,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",V15-004135,El Salvador,f74e3bda-e8b0-4976-a5a7-75cc8fb24398,San Diego,Terrain,Sale,86808  ,622.31 ,Private,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.
THIS LAND HAS 434.04  M2FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",24-10-28 17:03:21,24-10-28 17:03:21,200 ,,,,,
https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-12,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",V15-004134,El Salvador,e3509d90-f007-4402-9d78-dba2a304b4a3,San Diego,Terrain,Sale,6768  ,483.81 ,Private,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.
THIS LAND HAS 352.71 M2FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",24-10-28 17:03:29,24-10-28 17:03:29,200 ,,,,,
https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-10,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",V15-004132,El Salvador,d9a9898a-20f5-4617-bcfa-dbe3c32ea543,San Diego,Terrain,Sale,50000  ,286 ,Private,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",24-10-28 17:03:38,24-10-28 17:03:38,200 ,,,,,
https://remax-central.com.sv/en/properties/san-blas-land-subdivision-la-libertad-el-salvador-4,"San Blas Land Subdivision, La Libertad, El Salvador",V15-004131,El Salvador,fdd02120-18b1-4ca8-8338-fd04cce3793d,San Blas,Terrain,Sale,100000  ,286 ,Private,"San Blas Land Subdivision, La Libertad, El Salvador

Welcome to the newest land subdivision project in San Blas,in Surfcity1, La Libertad, El Salvador. Here at our development, we offer exclusive lots with breathtaking ocean views and direct access from the main street. Each lot boasts a prime location with stunning sea vistas, ensuring a serene and secure environment for your dream home.

One of the main advantages of our project is that all lots are strategically positioned to overlook the ocean, offering a tranquil setting away from the hustle and bustle. Moreover, the infrastructure is already in place, with the availability of electricity and potable water connections readily accessible to all homeowners. It is worth noting that each new buyer will be responsible for installing their own septic tank for wastewater disposal.

Situated within a minute's drive from the thriving new shopping center, El Encuentro, and just a few minutes away from Sunset Park, our project enjoys convenient proximity to essential amenities. Additionally, the development is approximately a 45-minute drive from the airport and mere minutes away from iconic surf destinations such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte.

Seize this opportunity to be a part of our visionary community at San Blas Land Subdivision, where nature's beauty meets modern convenience. Contact us today to secure your piece of paradise by the sea.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/gnu1WMaE62ikg5joxiRu-large.png', 'https://remax-central.com.sv/storage/properties/HUlFrSNy93Grhf2qJOGn-large.png', 'https://remax-central.com.sv/storage/properties/Tq0nttlx5vZAILjK9ERk-large.png', 'https://remax-central.com.sv/storage/properties/GKoAU3dAuHE3uDPlGANw-large.png', 'https://remax-central.com.sv/storage/properties/XbbjEg3eKVaxhY6JVqTQ-large.png', 'https://remax-central.com.sv/storage/properties/qMgwWGP60Y0mYOJCV1Gr-large.png']",24-10-28 17:03:55,24-10-28 17:03:55,200 ,,,,,
